,date,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,cloud_cover,relative_humidity_2m,temperature_2m,wind_speed_10m,surface_pressure
5395,8/11/2024 19:00,0,0,0,0.0,0,0.0,94,96,14.1,4.0,973.8
5396,8/11/2024 20:00,0,0,0,0.0,0,0.0,72,99,12.4,6.5,973.3
5397,8/11/2024 21:00,0,0,0,0.0,0,0.0,100,98,12.6,5.4,972.8
5398,8/11/2024 22:00,0,0,0,0.0,0,0.0,99,96,13.0,6.5,972.0
5399,8/11/2024 23:00,0,0,0,0.0,0,0.0,100,97,13.4,8.7,971.5
5400,8/12/2024 0:00,0,0,0,0.0,0,0.0,100,97,13.8,9.4,971.0
5401,8/12/2024 1:00,0,0,0,0.0,0,0.0,100,98,13.9,13.2,970.7
5402,8/12/2024 2:00,7,0,7,0.0,7,70.7,100,97,14.4,14.8,970.1
5403,8/12/2024 3:00,35,0,35,0.0,35,261.3,100,96,14.9,14.6,969.4
5404,8/12/2024 4:00,102,13,89,37.9,102,456.4,100,94,15.6,15.7,968.7
5405,8/12/2024 5:00,196,33,163,68.8,196,639.3,100,87,16.8,17.7,968.5
5406,8/12/2024 6:00,164,0,164,0.0,164,797.5,100,86,15.6,19.6,968.2
5407,8/12/2024 7:00,161,17,144,24.6,161,920.1,100,85,16.5,16.1,968.4
5408,8/12/2024 8:00,328,80,248,106.7,328,998.8,100,78,17.6,20.2,968.3
5409,8/12/2024 9:00,368,68,300,88.1,368,1028.1,41,71,18.2,19.9,968.4
5410,8/12/2024 10:00,619,465,154,615.7,619,1006.1,48,64,19.5,20.5,968.3
5411,8/12/2024 11:00,508,365,143,520.5,508,934.3,39,63,19.1,20.3,968.0
5412,8/12/2024 12:00,474,336,138,547.6,474,817.4,25,63,19.1,20.5,967.9
5413,8/12/2024 13:00,357,242,115,485.9,357,663.5,80,63,18.2,20.2,967.9
5414,8/12/2024 14:00,208,95,113,262.0,208,483.1,85,73,16.9,15.2,968.1
5415,8/12/2024 15:00,131,62,69,286.5,131,288.3,13,76,16.5,11.7,968.0
5416,8/12/2024 16:00,35,16,19,149.2,35,92.5,19,78,15.2,13.2,967.9
5417,8/12/2024 17:00,0,0,0,0.0,0,0.0,22,81,14.5,12.5,967.9
5418,8/12/2024 18:00,0,0,0,0.0,0,0.0,15,82,14.0,13.2,967.8
5419,8/12/2024 19:00,0,0,0,0.0,0,0.0,20,85,13.5,13.5,967.6
5420,8/12/2024 20:00,0,0,0,0.0,0,0.0,99,87,12.9,12.7,967.4
5421,8/12/2024 21:00,0,0,0,0.0,0,0.0,100,87,12.6,11.5,967.2
5422,8/12/2024 22:00,0,0,0,0.0,0,0.0,100,88,12.6,10.5,967.0
5423,8/12/2024 23:00,0,0,0,0.0,0,0.0,96,90,12.6,9.1,966.7
5424,8/13/2024 0:00,0,0,0,0.0,0,0.0,100,91,12.1,11.5,966.3
5425,8/13/2024 1:00,0,0,0,0.0,0,0.0,100,93,11.5,16.1,965.4
5426,8/13/2024 2:00,7,0,7,0.0,7,68.3,100,97,11.8,17.4,965.4
5427,8/13/2024 3:00,16,0,16,0.0,16,256.3,100,96,12.7,20.9,964.9
5428,8/13/2024 4:00,36,0,36,0.0,36,451.8,100,96,12.8,23.2,964.4
5429,8/13/2024 5:00,35,0,35,0.0,35,635.0,100,95,13.1,23.8,964.0
5430,8/13/2024 6:00,40,0,40,0.0,40,793.3,100,94,13.1,21.1,964.0
5431,8/13/2024 7:00,83,0,83,0.0,83,916.0,100,95,13.2,19.1,964.1
5432,8/13/2024 8:00,98,0,98,0.0,98,994.7,100,97,13.0,11.9,964.1
5433,8/13/2024 9:00,158,4,154,5.2,158,1023.9,100,90,14.9,14.3,964.4
5434,8/13/2024 10:00,287,30,257,39.9,287,1001.7,97,80,16.4,16.0,964.7
5435,8/13/2024 11:00,250,59,191,84.6,250,929.6,68,86,15.4,16.9,965.2
5436,8/13/2024 12:00,374,192,182,315.0,374,812.4,75,82,16.6,17.0,965.9
5437,8/13/2024 13:00,210,67,143,135.7,210,658.2,58,87,15.1,18.9,966.0
5438,8/13/2024 14:00,177,85,92,237.3,177,477.3,93,84,15.7,17.4,966.8
5439,8/13/2024 15:00,81,16,65,75.6,81,282.2,64,87,15.1,15.6,967.4
5440,8/13/2024 16:00,26,8,18,76.3,26,86.1,82,86,14.4,14.0,968.1
5441,8/13/2024 17:00,0,0,0,0.0,0,0.0,51,89,14.1,12.8,968.7
5442,8/13/2024 18:00,0,0,0,0.0,0,0.0,30,92,13.6,14.1,968.9
5443,8/13/2024 19:00,0,0,0,0.0,0,0.0,68,94,13.1,12.8,969.0
5444,8/13/2024 20:00,0,0,0,0.0,0,0.0,30,95,12.8,11.9,969.0
5445,8/13/2024 21:00,0,0,0,0.0,0,0.0,39,96,12.3,12.2,969.4
5446,8/13/2024 22:00,0,0,0,0.0,0,0.0,15,97,12.1,12.2,969.8
5447,8/13/2024 23:00,0,0,0,0.0,0,0.0,35,97,11.8,11.3,970.0
5448,8/14/2024 0:00,0,0,0,0.0,0,0.0,17,97,11.6,10.9,970.1
5449,8/14/2024 1:00,0,0,0,0.0,0,0.0,16,97,11.5,9.3,970.2
5450,8/14/2024 2:00,21,7,14,74.8,21,65.8,27,98,11.7,10.5,971.0
5451,8/14/2024 3:00,115,56,59,297.0,115,251.4,99,95,12.6,13.1,971.6
5452,8/14/2024 4:00,164,26,138,77.5,164,447.2,100,91,13.6,14.0,972.0
5453,8/14/2024 5:00,183,30,153,63.4,183,630.6,94,86,14.8,13.4,972.1
5454,8/14/2024 6:00,318,78,240,131.8,318,789.1,35,83,16.0,11.2,972.4
5455,8/14/2024 7:00,619,465,154,679.8,619,911.9,26,70,18.2,14.4,972.7
5456,8/14/2024 8:00,687,556,131,748.3,687,990.5,31,64,19.2,14.6,972.8
5457,8/14/2024 9:00,700,546,154,713.9,700,1019.7,72,59,19.7,14.1,973.2
5458,8/14/2024 10:00,565,382,183,510.7,565,997.3,100,54,19.9,12.6,973.2
5459,8/14/2024 11:00,332,79,253,113.9,332,924.9,58,56,19.2,14.3,973.1
5460,8/14/2024 12:00,404,263,141,434.3,404,807.4,54,73,17.6,14.7,973.6
5461,8/14/2024 13:00,285,100,185,204.3,285,652.7,100,69,17.5,10.0,974.1
5462,8/14/2024 14:00,239,105,134,296.9,239,471.5,100,70,17.1,10.3,974.1
5463,8/14/2024 15:00,110,28,82,135.3,110,276.0,32,78,16.2,6.2,974.0
5464,8/14/2024 16:00,30,13,17,126.8,30,79.6,21,87,14.1,7.2,974.4
5465,8/14/2024 17:00,0,0,0,0.0,0,0.0,13,90,13.1,6.8,974.6
5466,8/14/2024 18:00,0,0,0,0.0,0,0.0,30,92,12.6,7.4,974.6
5467,8/14/2024 19:00,0,0,0,0.0,0,0.0,76,94,12.2,7.0,974.8
5468,8/14/2024 20:00,0,0,0,0.0,0,0.0,92,95,11.9,6.9,974.9
5469,8/14/2024 21:00,0,0,0,0.0,0,0.0,98,97,11.6,6.1,974.8
5470,8/14/2024 22:00,0,0,0,0.0,0,0.0,93,97,11.3,6.6,974.7
5471,8/14/2024 23:00,0,0,0,0.0,0,0.0,97,98,11.0,7.5,974.9
5472,8/15/2024 0:00,0,0,0,0.0,0,0.0,99,98,10.6,6.1,975.0
5473,8/15/2024 1:00,0,0,0,0.0,0,0.0,100,98,11.5,7.2,975.3
5474,8/15/2024 2:00,9,0,9,0.0,9,63.2,100,97,11.8,9.2,975.4
5475,8/15/2024 3:00,58,5,53,27.1,58,246.4,100,95,12.2,8.6,975.7
5476,8/15/2024 4:00,156,23,133,69.3,156,442.5,100,90,13.2,10.0,975.6
5477,8/15/2024 5:00,246,40,206,85.2,246,626.2,100,86,14.4,9.8,975.8
5478,8/15/2024 6:00,302,58,244,98.5,302,784.9,99,83,15.1,11.0,975.6
5479,8/15/2024 7:00,433,123,310,180.7,433,907.7,100,76,16.1,12.3,975.8
5480,8/15/2024 8:00,454,111,343,150.1,454,986.4,100,66,17.0,12.7,975.7
5481,8/15/2024 9:00,337,80,257,105.1,337,1015.4,100,62,17.0,12.4,975.6
5482,8/15/2024 10:00,321,49,272,65.8,321,992.8,81,61,17.2,13.0,975.6
5483,8/15/2024 11:00,433,153,280,221.8,433,920.1,73,67,16.1,17.2,975.9
5484,8/15/2024 12:00,339,168,171,279.3,339,802.2,6,72,15.8,14.5,976.0
5485,8/15/2024 13:00,404,297,107,612.0,404,647.2,33,63,16.6,14.1,976.0
5486,8/15/2024 14:00,227,148,79,424.0,227,465.6,46,70,15.8,15.5,976.0
5487,8/15/2024 15:00,106,53,53,262.1,106,269.7,26,76,14.9,11.3,976.4
5488,8/15/2024 16:00,25,10,15,99.9,25,74.4,25,79,13.8,12.0,976.8
5489,8/15/2024 17:00,0,0,0,0.0,0,0.0,25,84,12.7,10.5,976.9
5490,8/15/2024 18:00,0,0,0,0.0,0,0.0,7,88,11.9,10.1,976.6
5491,8/15/2024 19:00,0,0,0,0.0,0,0.0,4,93,11.1,10.4,976.3
5492,8/15/2024 20:00,0,0,0,0.0,0,0.0,2,94,10.8,10.6,976.3
5493,8/15/2024 21:00,0,0,0,0.0,0,0.0,8,94,10.4,10.4,976.2
5494,8/15/2024 22:00,0,0,0,0.0,0,0.0,65,95,10.1,10.0,975.9
5495,8/15/2024 23:00,0,0,0,0.0,0,0.0,69,95,9.9,9.8,975.9
5496,8/16/2024 0:00,0,0,0,0.0,0,0.0,88,95,9.6,10.1,975.7
5497,8/16/2024 1:00,0,0,0,0.0,0,0.0,8,96,9.4,10.4,975.6
5498,8/16/2024 2:00,18,6,12,66.9,18,60.7,34,97,9.6,11.6,975.6
5499,8/16/2024 3:00,117,64,53,353.8,117,241.3,80,93,10.8,15.1,975.5
5500,8/16/2024 4:00,229,129,100,393.1,229,437.8,100,88,12.0,17.0,975.3
5501,8/16/2024 5:00,302,130,172,279.0,302,621.7,100,81,13.3,18.3,975.3
5502,8/16/2024 6:00,189,19,170,32.5,189,780.6,100,79,13.5,18.6,975.1
5503,8/16/2024 7:00,138,0,138,0.0,138,903.5,100,80,13.3,18.0,975.0
5504,8/16/2024 8:00,240,5,235,6.8,240,982.1,100,78,13.9,18.8,974.9
5505,8/16/2024 9:00,233,12,221,15.8,233,1011.0,100,75,14.4,18.4,975.1
5506,8/16/2024 10:00,176,0,176,0.0,176,988.2,100,78,14.2,17.8,974.8
5507,8/16/2024 11:00,145,1,144,1.5,145,915.2,100,80,13.9,17.9,974.8
5508,8/16/2024 12:00,93,1,92,1.7,93,797.0,100,82,13.9,16.0,975.0
5509,8/16/2024 13:00,63,1,62,2.1,63,641.6,100,82,13.9,17.7,974.9
5510,8/16/2024 14:00,41,0,41,0.0,41,459.6,97,85,13.6,16.2,974.6
5511,8/16/2024 15:00,43,2,41,10.1,43,263.4,100,87,13.3,16.4,974.6
5512,8/16/2024 16:00,5,0,5,0.0,5,71.2,100,89,12.9,16.8,974.7
5513,8/16/2024 17:00,0,0,0,0.0,0,0.0,84,90,12.9,18.2,974.8
5514,8/16/2024 18:00,0,0,0,0.0,0,0.0,93,91,12.6,17.4,974.5
5515,8/16/2024 19:00,0,0,0,0.0,0,0.0,65,91,12.6,16.8,974.5
5516,8/16/2024 20:00,0,0,0,0.0,0,0.0,76,94,12.1,15.3,974.7
5517,8/16/2024 21:00,0,0,0,0.0,0,0.0,100,95,12.2,15.8,974.8
5518,8/16/2024 22:00,0,0,0,0.0,0,0.0,100,95,12.5,15.0,974.8
5519,8/16/2024 23:00,0,0,0,0.0,0,0.0,100,95,12.4,14.2,975.1
5520,8/17/2024 0:00,0,0,0,0.0,0,0.0,100,96,12.6,14.1,975.6
5521,8/17/2024 1:00,0,0,0,0.0,0,0.0,100,96,13.0,16.1,975.2
5522,8/17/2024 2:00,7,0,7,0.0,7,58.1,100,96,12.9,16.3,975.8
5523,8/17/2024 3:00,37,0,37,0.0,37,236.2,100,94,13.1,17.7,975.8
5524,8/17/2024 4:00,90,2,88,6.2,90,433.0,100,92,13.5,19.7,976.3
5525,8/17/2024 5:00,143,16,127,34.6,143,617.2,84,89,14.1,17.9,976.7
5526,8/17/2024 6:00,295,144,151,247.6,295,776.2,66,85,14.8,21.4,976.8
5527,8/17/2024 7:00,451,256,195,380.0,451,899.2,32,78,16.2,20.0,977.2
5528,8/17/2024 8:00,581,404,177,551.5,581,977.8,40,71,17.3,21.4,977.5
5529,8/17/2024 9:00,615,416,199,551.6,615,1006.5,28,69,18.2,19.7,977.7
5530,8/17/2024 10:00,660,509,151,690.7,660,983.5,22,66,19.0,18.2,977.7
5531,8/17/2024 11:00,600,480,120,703.8,600,910.2,27,62,19.5,18.4,977.5
5532,8/17/2024 12:00,485,356,129,600.2,485,791.7,24,62,19.5,18.1,977.8
5533,8/17/2024 13:00,375,268,107,562.5,375,635.9,51,63,18.4,19.5,978.5
5534,8/17/2024 14:00,207,118,89,347.3,207,453.5,45,69,17.5,17.1,979.0
5535,8/17/2024 15:00,94,41,53,213.0,94,256.9,42,72,16.5,15.5,979.4
5536,8/17/2024 16:00,17,5,12,52.6,17,68.0,34,76,15.6,13.0,979.9
5537,8/17/2024 17:00,0,0,0,0.0,0,0.0,19,82,14.5,11.5,980.2
5538,8/17/2024 18:00,0,0,0,0.0,0,0.0,12,85,13.6,10.7,980.2
5539,8/17/2024 19:00,0,0,0,0.0,0,0.0,8,89,12.9,10.8,980.3
5540,8/17/2024 20:00,0,0,0,0.0,0,0.0,2,92,12.1,10.0,980.3
5541,8/17/2024 21:00,0,0,0,0.0,0,0.0,3,93,11.6,9.2,980.5
5542,8/17/2024 22:00,0,0,0,0.0,0,0.0,5,94,11.1,8.9,980.5
5543,8/17/2024 23:00,0,0,0,0.0,0,0.0,99,94,11.0,8.0,980.5
5544,8/18/2024 0:00,0,0,0,0.0,0,0.0,100,91,11.9,8.6,980.7
5545,8/18/2024 1:00,0,0,0,0.0,0,0.0,100,91,12.0,7.8,981.3
5546,8/18/2024 2:00,8,0,8,0.0,8,55.6,97,90,12.6,9.8,981.6
5547,8/18/2024 3:00,70,15,55,86.6,70,231.1,100,89,13.4,9.2,981.5
5548,8/18/2024 4:00,119,7,112,21.8,119,428.2,100,87,14.2,9.4,981.4
5549,8/18/2024 5:00,71,0,71,0.0,71,612.6,100,89,14.3,8.9,981.2
5550,8/18/2024 6:00,140,16,124,27.7,140,771.8,100,89,15.1,10.0,981.1
5551,8/18/2024 7:00,123,2,121,3.0,123,894.9,100,85,15.8,16.1,981.1
5552,8/18/2024 8:00,117,5,112,6.9,117,973.4,100,85,16.5,12.3,980.7
5553,8/18/2024 9:00,269,18,251,24.0,269,1002.0,97,78,17.5,14.6,980.3
5554,8/18/2024 10:00,351,129,222,176.0,351,978.8,100,77,18.2,16.5,980.1
5555,8/18/2024 11:00,211,45,166,66.4,211,905.2,100,74,18.8,15.9,979.7
5556,8/18/2024 12:00,397,187,210,317.6,397,786.3,100,68,19.9,19.7,979.6
5557,8/18/2024 13:00,329,170,159,360.2,329,630.1,75,70,20.4,15.5,979.5
5558,8/18/2024 14:00,215,119,96,355.2,215,447.4,27,72,20.3,10.0,979.3
5559,8/18/2024 15:00,106,56,50,298.6,106,250.4,24,75,19.4,9.7,979.4
5560,8/18/2024 16:00,19,7,12,75.6,19,64.7,36,82,17.8,9.4,979.5
5561,8/18/2024 17:00,0,0,0,0.0,0,0.0,22,87,16.8,7.6,979.7
5562,8/18/2024 18:00,0,0,0,0.0,0,0.0,13,89,16.4,9.4,979.6
5563,8/18/2024 19:00,0,0,0,0.0,0,0.0,18,92,16.0,11.5,979.6
5564,8/18/2024 20:00,0,0,0,0.0,0,0.0,6,94,15.6,11.2,979.5
5565,8/18/2024 21:00,0,0,0,0.0,0,0.0,3,95,15.2,10.1,979.5
5566,8/18/2024 22:00,0,0,0,0.0,0,0.0,6,96,15.1,10.2,979.6
5567,8/18/2024 23:00,0,0,0,0.0,0,0.0,0,96,14.9,10.9,979.8
5568,8/19/2024 0:00,0,0,0,0.0,0,0.0,0,97,14.6,11.4,980.0
5569,8/19/2024 1:00,0,0,0,0.0,0,0.0,8,98,14.9,10.5,979.9
5570,8/19/2024 2:00,14,4,10,47.8,14,53.0,9,98,14.8,11.2,980.4
5571,8/19/2024 3:00,104,53,51,313.2,104,226.0,100,95,15.8,14.5,981.0
5572,8/19/2024 4:00,122,3,119,9.5,122,423.4,100,92,16.5,17.1,981.2
5573,8/19/2024 5:00,171,28,143,61.5,171,608.1,100,85,17.0,16.8,981.5
5574,8/19/2024 6:00,342,95,247,165.3,342,767.4,100,78,18.0,18.1,981.9
5575,8/19/2024 7:00,294,25,269,37.5,294,890.5,95,75,18.1,17.3,982.5
5576,8/19/2024 8:00,439,171,268,235.7,439,969.0,15,69,19.2,17.1,982.9
5577,8/19/2024 9:00,694,565,129,756.6,694,997.5,10,62,20.5,17.4,983.3
5578,8/19/2024 10:00,676,542,134,743.3,676,974.0,16,58,21.1,17.1,983.4
5579,8/19/2024 11:00,606,486,120,721.2,606,900.1,14,56,21.3,17.6,983.6
5580,8/19/2024 12:00,517,406,111,694.5,517,780.8,13,56,21.2,17.3,983.8
5581,8/19/2024 13:00,389,295,94,631.2,389,624.3,8,53,21.3,16.5,984.4
5582,8/19/2024 14:00,256,183,73,554.1,256,441.2,9,58,20.5,13.0,984.5
5583,8/19/2024 15:00,119,70,49,383.5,119,243.8,8,63,19.0,11.5,984.8
5584,8/19/2024 16:00,19,7,12,77.7,19,61.4,8,69,17.1,9.2,985.4
5585,8/19/2024 17:00,0,0,0,0.0,0,0.0,1,73,16.0,9.0,985.5
5586,8/19/2024 18:00,0,0,0,0.0,0,0.0,0,77,15.1,9.2,985.7
5587,8/19/2024 19:00,0,0,0,0.0,0,0.0,5,82,14.4,8.5,985.9
5588,8/19/2024 20:00,0,0,0,0.0,0,0.0,48,85,13.6,7.7,985.9
5589,8/19/2024 21:00,0,0,0,0.0,0,0.0,28,88,12.9,6.9,985.8
5590,8/19/2024 22:00,0,0,0,0.0,0,0.0,66,89,12.5,6.9,985.8
5591,8/19/2024 23:00,0,0,0,0.0,0,0.0,100,91,11.9,6.2,985.8
5592,8/20/2024 0:00,0,0,0,0.0,0,0.0,40,91,11.8,5.5,986.0
5593,8/20/2024 1:00,0,0,0,0.0,0,0.0,97,94,10.9,5.7,986.3
5594,8/20/2024 2:00,11,2,9,24.5,11,50.4,96,94,11.8,6.0,986.7
5595,8/20/2024 3:00,91,33,58,199.6,91,220.9,87,89,13.5,6.9,987.1
5596,8/20/2024 4:00,196,73,123,233.0,196,418.5,15,85,15.7,3.6,987.0
5597,8/20/2024 5:00,390,301,89,666.5,390,603.4,96,78,18.2,3.3,987.1
5598,8/20/2024 6:00,509,384,125,672.5,509,762.9,13,70,20.1,5.5,986.9
5599,8/20/2024 7:00,617,495,122,746.5,617,886.1,65,60,21.2,7.7,987.1
5600,8/20/2024 8:00,554,380,174,526.5,554,964.5,100,57,21.5,8.0,987.1
5601,8/20/2024 9:00,480,230,250,309.6,480,992.8,98,56,21.7,8.1,987.0
5602,8/20/2024 10:00,539,251,288,346.1,539,969.1,100,53,22.2,9.7,986.6
5603,8/20/2024 11:00,179,3,176,4.5,179,894.9,100,62,21.1,7.6,986.3
5604,8/20/2024 12:00,125,1,124,1.7,125,775.3,100,72,20.5,6.6,985.9
5605,8/20/2024 13:00,197,27,170,58.3,197,618.4,100,67,20.9,7.9,985.8
5606,8/20/2024 14:00,156,36,120,110.6,156,434.8,100,76,19.9,9.8,985.6
5607,8/20/2024 15:00,62,5,57,28.2,62,237.2,100,84,18.4,4.8,985.3
5608,8/20/2024 16:00,11,0,11,0.0,11,58.1,100,92,16.2,5.5,985.1
5609,8/20/2024 17:00,0,0,0,0.0,0,0.0,5,94,15.4,6.7,984.6
5610,8/20/2024 18:00,0,0,0,0.0,0,0.0,13,93,14.9,7.4,984.3
5611,8/20/2024 19:00,0,0,0,0.0,0,0.0,86,93,14.4,7.7,983.9
5612,8/20/2024 20:00,0,0,0,0.0,0,0.0,100,95,13.6,8.1,983.7
5613,8/20/2024 21:00,0,0,0,0.0,0,0.0,89,96,13.4,8.7,983.6
5614,8/20/2024 22:00,0,0,0,0.0,0,0.0,99,95,14.1,7.2,983.0
5615,8/20/2024 23:00,0,0,0,0.0,0,0.0,91,95,14.1,5.8,982.7
5616,8/21/2024 0:00,0,0,0,0.0,0,0.0,86,95,14.1,5.5,982.5
5617,8/21/2024 1:00,0,0,0,0.0,0,0.0,47,94,15.1,8.9,982.5
5618,8/21/2024 2:00,9,2,7,25.1,9,47.7,44,92,15.1,7.4,982.5
5619,8/21/2024 3:00,72,30,42,185.9,72,215.7,56,92,15.9,9.0,982.3
5620,8/21/2024 4:00,168,81,87,261.7,168,413.6,79,92,16.5,12.3,982.4
5621,8/21/2024 5:00,228,103,125,229.9,228,598.8,100,91,17.1,15.3,982.2
5622,8/21/2024 6:00,169,5,164,8.8,169,758.4,44,86,17.6,12.9,982.3
5623,8/21/2024 7:00,519,341,178,517.1,519,881.6,9,70,19.4,15.8,982.3
5624,8/21/2024 8:00,672,551,121,767.3,672,959.9,14,60,20.2,17.6,982.3
5625,8/21/2024 9:00,689,556,133,752.2,689,988.1,5,58,20.4,18.5,982.4
5626,8/21/2024 10:00,690,575,115,797.3,690,964.1,8,52,20.4,18.2,982.4
5627,8/21/2024 11:00,636,524,112,787.4,636,889.6,20,51,20.4,17.9,982.2
5628,8/21/2024 12:00,514,397,117,689.6,514,769.6,16,52,20.0,19.2,982.1
5629,8/21/2024 13:00,400,307,93,670.3,400,612.3,10,49,19.5,20.0,982.7
5630,8/21/2024 14:00,251,178,73,555.5,251,428.4,75,54,18.9,14.0,982.8
5631,8/21/2024 15:00,89,24,65,139.3,89,230.4,18,57,17.9,16.9,983.0
5632,8/21/2024 16:00,14,4,10,47.1,14,54.7,7,62,16.5,15.4,983.4
5633,8/21/2024 17:00,0,0,0,0.0,0,0.0,1,69,15.2,15.3,983.5
5634,8/21/2024 18:00,0,0,0,0.0,0,0.0,0,71,14.4,14.9,983.4
5635,8/21/2024 19:00,0,0,0,0.0,0,0.0,1,75,13.8,15.0,983.4
5636,8/21/2024 20:00,0,0,0,0.0,0,0.0,0,78,13.1,14.3,983.5
5637,8/21/2024 21:00,0,0,0,0.0,0,0.0,0,82,12.6,14.0,983.7
5638,8/21/2024 22:00,0,0,0,0.0,0,0.0,0,85,12.2,13.5,983.6
5639,8/21/2024 23:00,0,0,0,0.0,0,0.0,0,88,11.8,12.7,983.5
5640,8/22/2024 0:00,0,0,0,0.0,0,0.0,1,90,11.4,12.9,983.8
5641,8/22/2024 1:00,0,0,0,0.0,0,0.0,4,95,11.2,13.4,984.1
5642,8/22/2024 2:00,10,3,7,38.6,10,45.1,100,95,11.4,13.4,984.6
5643,8/22/2024 3:00,61,4,57,25.4,61,210.4,100,87,13.1,16.4,984.8
5644,8/22/2024 4:00,112,3,109,9.8,112,408.7,98,79,14.2,18.4,984.9
5645,8/22/2024 5:00,208,38,170,85.5,208,594.0,100,74,14.9,20.0,984.9
5646,8/22/2024 6:00,245,50,195,88.7,245,753.8,100,70,15.7,19.4,984.8
5647,8/22/2024 7:00,312,50,262,76.2,312,877.0,99,69,16.7,16.6,984.9
5648,8/22/2024 8:00,309,44,265,61.6,309,955.3,100,66,17.2,19.4,984.7
5649,8/22/2024 9:00,415,109,306,148.3,415,983.3,100,64,18.0,20.0,984.9
5650,8/22/2024 10:00,316,57,259,79.5,316,959.0,97,64,18.0,21.0,985.0
5651,8/22/2024 11:00,347,74,273,111.9,347,884.2,100,64,18.4,19.9,985.2
5652,8/22/2024 12:00,282,60,222,105.1,282,763.8,62,65,18.3,21.3,985.4
5653,8/22/2024 13:00,237,71,166,156.7,237,606.1,58,67,18.0,19.0,985.9
5654,8/22/2024 14:00,170,78,92,247.3,170,421.8,15,69,17.6,14.5,985.9
5655,8/22/2024 15:00,100,53,47,317.2,100,223.5,16,73,16.6,11.4,985.8
5656,8/22/2024 16:00,13,4,9,48.6,13,51.2,5,78,15.2,10.3,986.2
5657,8/22/2024 17:00,0,0,0,0.0,0,0.0,0,82,14.2,10.2,986.1
5658,8/22/2024 18:00,0,0,0,0.0,0,0.0,1,85,13.6,9.9,986.0
5659,8/22/2024 19:00,0,0,0,0.0,0,0.0,0,87,13.1,10.1,985.9
5660,8/22/2024 20:00,0,0,0,0.0,0,0.0,0,87,12.9,10.4,985.9
5661,8/22/2024 21:00,0,0,0,0.0,0,0.0,0,89,12.5,9.7,986.2
5662,8/22/2024 22:00,0,0,0,0.0,0,0.0,0,91,12.1,9.4,986.4
5663,8/22/2024 23:00,0,0,0,0.0,0,0.0,0,93,11.9,9.1,986.7
5664,8/23/2024 0:00,0,0,0,0.0,0,0.0,0,94,11.6,9.4,987.2
5665,8/23/2024 1:00,0,0,0,0.0,0,0.0,0,96,11.4,10.8,987.7
5666,8/23/2024 2:00,9,3,6,39.7,9,42.4,0,96,11.5,11.5,988.1
5667,8/23/2024 3:00,97,54,43,352.2,97,205.1,2,93,12.8,11.5,988.4
5668,8/23/2024 4:00,235,165,70,546.8,235,403.7,34,88,14.6,13.2,988.5
5669,8/23/2024 5:00,375,276,99,626.6,375,589.2,17,82,16.3,12.4,988.7
5670,8/23/2024 6:00,511,406,105,725.1,511,749.1,15,77,17.6,13.7,989.0
5671,8/23/2024 7:00,612,496,116,760.7,612,872.3,14,67,19.0,16.2,989.1
5672,8/23/2024 8:00,663,534,129,751.6,663,950.5,32,61,19.8,15.7,989.3
5673,8/23/2024 9:00,664,515,149,704.3,664,978.3,39,58,20.5,14.4,989.5
5674,8/23/2024 10:00,661,520,141,729.4,661,953.8,100,54,21.0,13.3,989.4
5675,8/23/2024 11:00,480,200,280,304.5,480,878.7,100,54,20.8,13.0,989.4
5676,8/23/2024 12:00,437,223,214,393.7,437,757.9,100,53,20.8,12.7,989.3
5677,8/23/2024 13:00,277,95,182,211.9,277,599.8,98,57,19.7,13.0,989.9
5678,8/23/2024 14:00,177,53,124,170.8,177,415.1,89,64,19.0,10.1,989.8
5679,8/23/2024 15:00,100,48,52,296.8,100,216.4,37,72,17.2,7.3,989.7
5680,8/23/2024 16:00,12,4,8,50.3,12,47.6,8,81,15.1,7.5,989.9
5681,8/23/2024 17:00,0,0,0,0.0,0,0.0,2,85,14.0,8.1,990.2
5682,8/23/2024 18:00,0,0,0,0.0,0,0.0,11,89,12.9,7.0,990.1
5683,8/23/2024 19:00,0,0,0,0.0,0,0.0,26,92,11.9,6.0,989.9
5684,8/23/2024 20:00,0,0,0,0.0,0,0.0,0,94,11.1,6.0,990.0
5685,8/23/2024 21:00,0,0,0,0.0,0,0.0,0,95,10.1,7.6,990.2
5686,8/23/2024 22:00,0,0,0,0.0,0,0.0,0,95,9.9,6.5,990.2
5687,8/23/2024 23:00,0,0,0,0.0,0,0.0,1,97,9.1,6.9,990.2
5688,8/24/2024 0:00,0,0,0,0.0,0,0.0,0,98,8.6,7.6,990.4
5689,8/24/2024 1:00,0,0,0,0.0,0,0.0,0,98,8.3,9.4,990.6
5690,8/24/2024 2:00,8,2,6,27.2,8,39.6,0,97,8.9,6.8,990.9
5691,8/24/2024 3:00,96,54,42,361.8,96,199.8,0,93,11.6,5.8,991.3
5692,8/24/2024 4:00,235,168,67,564.1,235,398.6,8,88,14.4,4.3,991.4
5693,8/24/2024 5:00,380,297,83,680.2,380,584.4,17,81,16.8,5.4,991.5
5694,8/24/2024 6:00,512,415,97,746.2,512,744.3,70,73,18.5,6.9,991.6
5695,8/24/2024 7:00,617,513,104,791.4,617,867.6,90,65,19.7,10.2,991.7
